AUROC,AUPRC,Brier,ECE,Precision,Recall,F1,F1_opt_th,Precision_opt_th,Recall_opt_th,opt_threshold,OOF_train_F1_at_opt_threshold,week,model,target,seed,AUROC_CI_low,AUROC_CI_high,n_features
0.7584146361744303,0.43352798805441783,0.16018011891828104,0.11273680157556142,0.4566704675028506,0.4517766497461929,0.4542103770910122,0.4935767410412441,0.41103603603603606,0.6175972927241963,0.42500000000000004,0.5024823228524147,12,RandomForest,failure,77,0.7482639772721617,0.773076603843946,83
0.7623631890174731,0.44389333236326606,0.1988714593299165,0.22022295783364507,0.367816091954023,0.7399887196841511,0.49138576779026216,0.49574341714511977,0.38194020744356316,0.7061477721376198,0.525,0.5030872483221477,12,XGBoost,failure,77,0.7500311853795103,0.7780565625964887,83
0.7633983826829459,0.4453081676490118,0.1449957988248957,0.012072334409528528,0.5742092457420924,0.13310772701635645,0.21611721611721613,0.4926087861753071,0.3904290429042904,0.6672306824591089,0.25,0.5040946314831665,12,Stable-Causal-Temporal,failure,77,0.7509321727521411,0.7778188487858219,75
0.7920362232269376,0.6663099171738004,0.18268886564631215,0.1447197693547681,0.5616925064599483,0.6876235666271253,0.6183111111111111,0.6183111111111111,0.5616925064599483,0.6876235666271253,0.5,0.607850112652674,2,Logistic,dropout,123,0.7824842936763097,0.8033948930436458,82
0.796041998229787,0.6866828708491736,0.16488902796920737,0.08774624855218018,0.6568998109640832,0.549624357453539,0.5984930032292788,0.6169024571854058,0.5828350334154062,0.6551996836694346,0.42500000000000004,0.6031666562363102,2,RandomForest,dropout,123,0.7866132219181934,0.8051788246734249,82
0.7976963311001635,0.6938382947503944,0.17693514954025794,0.1408360052599192,0.5927927927927928,0.6504547251878213,0.6202865761689291,0.622891998564765,0.5701149425287356,0.686437327006722,0.475,0.6102345671605975,2,XGBoost,dropout,123,0.7882984958381553,0.8079223450747771,82
0.7995899171039429,0.6970487618897283,0.15478728199335165,0.018308050506782067,0.757679180887372,0.4389086595492289,0.5558337506259389,0.6252045826513911,0.5787878787878787,0.6797153024911032,0.30000000000000004,0.6092819827481473,2,Stable-Causal-Temporal,dropout,123,0.7897667858508111,0.8091336300674553,75
0.6628214341569945,0.3352889507898758,0.23021777090357007,0.25692698504781375,0.30788110171802563,0.6367738296672307,0.41507352941176473,0.41507352941176473,0.30788110171802563,0.6367738296672307,0.5,0.41791594986483166,2,Logistic,failure,123,0.650557992988718,0.676945649214472,82
0.6681986029109442,0.33281948024766617,0.1821998578677046,0.14168310756004399,0.375,0.30456852791878175,0.33613445378151263,0.4163845633039946,0.2974607013301088,0.6937394247038917,0.35,0.4211366356951491,2,RandomForest,failure,123,0.653311286984032,0.6807380569679305,82
0.6791815631941834,0.3493436226613135,0.22348314893829746,0.2502007616880642,0.3158783783783784,0.6328257191201354,0.42140845070422533,0.42140845070422533,0.3158783783783784,0.6328257191201354,0.5,0.4344914718888187,2,XGBoost,failure,123,0.6664668864150917,0.6943062711330258,82
0.6736637443288813,0.34388888124969785,0.15969758757518307,0.0072540339435287135,0.5,0.016356457980823462,0.031676679410158386,0.41979993101069335,0.302360248447205,0.6864072194021432,0.2,0.4309411161146896,2,Stable-Causal-Temporal,failure,123,0.6608336872586373,0.6886007521735823,75
0.8397110950694364,0.7543635533269046,0.1543884005513292,0.12921202797627745,0.6662908680947013,0.701067615658363,0.6832369942196532,0.6848496914194704,0.6896551724137931,0.6801107156979043,0.525,0.6656474341930337,4,Logistic,dropout,123,0.8299758966642149,0.8501445759751851,82
0.8419707197223947,0.7620991672106165,0.14047890173133293,0.07665453392342374,0.7315647482014388,0.6433372874654013,0.6846202398485167,0.6851306226674524,0.6807181889149102,0.6896006326611309,0.42500000000000004,0.6706928590390231,4,RandomForest,dropout,123,0.8319223643623215,0.8522839857241931,82
0.8457748480614199,0.76983844747917,0.150400722574174,0.12568805504721475,0.6715328467153284,0.6911822854883353,0.6812159002338269,0.6812159002338269,0.6715328467153284,0.6911822854883353,0.5,0.6752938069457283,4,XGBoost,dropout,123,0.8350471221891478,0.8546889452050486,82
0.8465333800511926,0.7728984300036799,0.1321704119204774,0.01518567302151974,0.8014262205156336,0.5776986951364176,0.6714154411764706,0.6804360298336202,0.6588888888888889,0.7034400948991696,0.30000000000000004,0.6775871034841394,4,Stable-Causal-Temporal,dropout,123,0.8361941649949037,0.856445866624271,75
0.6928889338261572,0.3651012824644683,0.22276037527934844,0.24851996602713228,0.3283964682426659,0.6503102086858432,0.4364118092354277,0.4364118092354277,0.3283964682426659,0.6503102086858432,0.5,0.43935635692933916,4,Logistic,failure,123,0.6807040989791033,0.7074795509463471,82
0.7061513547347958,0.3680197876957977,0.172882737960574,0.12662501531212045,0.4118457300275482,0.33728144388042863,0.37085271317829455,0.4468330134357006,0.3386674425370963,0.6565143824027073,0.375,0.45172570096483844,4,RandomForest,failure,123,0.6947284226880849,0.7223962765053598,82
0.7129390052657986,0.38305669720851726,0.21433191804050788,0.23886184247478282,0.3359244863964464,0.6824591088550479,0.4502325581395349,0.450494051220004,0.35059635907093534,0.6300056401579244,0.525,0.4550783912747103,4,XGBoost,failure,123,0.7017206762804749,0.7278305422541312,82
0.7139141351415808,0.37965608649616056,0.15435039372597198,0.01200435881931521,0.5,0.046249294980259446,0.08466701084150749,0.45141545524100996,0.341534008683068,0.6655386350817822,0.225,0.45757692802884,4,Stable-Causal-Temporal,failure,123,0.7029886984250537,0.7281335943527569,75
0.853657677700243,0.7724789054748493,0.14644116908137064,0.12176337689569101,0.6876190476190476,0.7137208382759984,0.7004268529297633,0.7014256619144603,0.7232255354892902,0.6809015421115066,0.55,0.6878141556853689,6,Logistic,dropout,123,0.8425431453240821,0.8627907297886264,82
0.8569469245717647,0.7810503470579087,0.1331839899847376,0.07113280751015788,0.7577981651376147,0.653222617635429,0.7016351667020598,0.7031436530043772,0.7076491790148178,0.6986951364175563,0.42500000000000004,0.6923694779116466,6,RandomForest,dropout,123,0.8459547896145421,0.8670392953378486,82
0.8584435846669733,0.7881387099135861,0.14308108385534463,0.11905268662373612,0.6926040061633282,0.7109529458283906,0.7016585365853658,0.7017614091273019,0.7105796513984597,0.6931593515223409,0.525,0.6963329764453962,6,XGBoost,dropout,123,0.8478521822512625,0.8672107130838774,82
0.8578497260954423,0.7892452636668744,0.12627162570511236,0.01451352388428375,0.8036939313984169,0.6022143139580862,0.6885171790235082,0.7009287925696595,0.7331606217616581,0.6714116251482799,0.375,0.694905869324474,6,Stable-Causal-Temporal,dropout,123,0.8471338415497229,0.8667697319695327,75
0.7048350819945919,0.37896921436429304,0.21922691358576554,0.2449635651839456,0.3369847218218507,0.6593344613649182,0.4460129721480351,0.44534842589317297,0.32440092759598044,0.7100958826847151,0.475,0.44606968723986207,6,Logistic,failure,123,0.6936613069016707,0.7198914022768332,82
0.727509649128394,0.3921749946976314,0.16793840548607167,0.12140524607111719,0.43009404388714734,0.38691483361534124,0.40736342042755347,0.46596012214837434,0.34185556141275697,0.7315284827975184,0.35,0.4690062711046792,6,RandomForest,failure,123,0.7157011296859965,0.7416280320019621,82
0.7322887453019324,0.4123366242996186,0.20851899433964305,0.23252331053410472,0.3498607242339833,0.7084038353073886,0.4683945552862204,0.46731960823505897,0.36191950464396283,0.6593344613649182,0.525,0.4750134336378291,6,XGBoost,failure,123,0.7220712831267321,0.7476920157004432,82
0.7353133419103364,0.40907279955140774,0.15053830690177183,0.010399754711972306,0.5477386934673367,0.06147772137619854,0.1105476673427992,0.4735333460729983,0.3580924855491329,0.6988155668358714,0.225,0.46654680878387056,6,Stable-Causal-Temporal,failure,123,0.7255385387509269,0.7499358176830638,75
0.8706076065680807,0.7936077917547416,0.1376519605137626,0.11504757485869521,0.6976573938506588,0.7536575721629103,0.7245770766014066,0.725615668024045,0.7119482496194824,0.7398181099248715,0.525,0.7108881214569622,8,Logistic,dropout,123,0.8614881707546839,0.8784775377570676,83
0.8754194757186741,0.8010004069111446,0.12517790933999487,0.06790157045567059,0.7379505872823006,0.7204428627916173,0.7290916366546618,0.7299528301886793,0.7256740914419695,0.734282325029656,0.475,0.7192500836960161,8,RandomForest,dropout,123,0.865430457074082,0.883586205891448,83
0.8762956818344922,0.8082266217154022,0.13436218169522388,0.1131961663888011,0.6988082340195017,0.7651245551601423,0.7304643261608154,0.7306501547987616,0.7154225085259568,0.7465401344404903,0.525,0.7189542483660131,8,XGBoost,dropout,123,0.8666123738562354,0.8843694719039946,83
0.8771522580064137,0.8100374129730299,0.11843434604466223,0.011492549054755878,0.7911301859799714,0.6559905100830368,0.7172503242542153,0.7309330236159505,0.7159651118695487,0.7465401344404903,0.35,0.7184326059891226,8,Stable-Causal-Temporal,dropout,123,0.86707425362272,0.8854245800719335,75
0.7200013215802916,0.3969698507348244,0.2143108875853903,0.23962862370104326,0.35013341239252893,0.6661026508742245,0.458997279440342,0.46033193507204084,0.34016172506738546,0.7117879300620418,0.475,0.459209726443769,8,Logistic,failure,123,0.7095694494191098,0.7336286517504351,83
0.7449480514563567,0.4162633965103097,0.16380286813620168,0.1176445443415894,0.43997668997669,0.4258319232938522,0.43278876468902266,0.48328488372093026,0.35647279549718575,0.7501410039481106,0.35,0.4854025720728957,8,RandomForest,failure,123,0.7358575364588198,0.7582776802518852,83
0.7497324551812671,0.43351575548363885,0.20316173946538035,0.22684982222852235,0.36304836895388076,0.7281443880428652,0.4845186714205292,0.4873581524985069,0.37661538461538463,0.6903553299492385,0.525,0.4842569690487332,8,XGBoost,failure,123,0.7395728169191101,0.7635176729688478,83
0.7494579220865613,0.4263396769376042,0.14790669749089433,0.013724824049982388,0.5691056910569106,0.07896221094190638,0.13868251609707777,0.48939828080229225,0.3700173310225303,0.7225042301184433,0.225,0.48413464632812,8,Stable-Causal-Temporal,failure,123,0.7388395894637302,0.7637150321365401,75
0.8804304586371048,0.8021323086014294,0.13263724143150363,0.11078761267897001,0.7014440433212996,0.7682878608145512,0.7333459143234573,0.732253549290142,0.7406957928802589,0.7240015816528272,0.5750000000000001,0.7249781835268846,10,Logistic,dropout,123,0.8711196243078042,0.888631748576138,83
0.8852916489012157,0.8110293113718925,0.12026519981212844,0.0650261437668394,0.7436507936507937,0.7410043495452748,0.7423252129134482,0.7427912341407151,0.7227833894500562,0.763938315539739,0.45000000000000007,0.7349694844825347,10,RandomForest,dropout,123,0.8758106117386878,0.8924622952340769,83
0.8873748151337721,0.8189003225202013,0.12788126337876327,0.10737005017303754,0.7143906020558003,0.7694741004349546,0.7409099562154959,0.7409099562154959,0.7143906020558003,0.7694741004349546,0.5,0.7369097333761645,10,XGBoost,dropout,123,0.878607594587282,0.8954921479480841,83
0.8888015743355722,0.8207037781577702,0.11382866100527098,0.016403662991765412,0.7879890809827116,0.6848556741795176,0.7328115083562513,0.7407845456337473,0.7386006289308176,0.7429814155792803,0.375,0.7380999800836486,10,Stable-Causal-Temporal,dropout,123,0.8797702461280277,0.8967489336700067,75
0.7214308220830935,0.3905383015468399,0.21431334779216646,0.23801920061277845,0.34791605084244753,0.6638465877044557,0.45655546935609,0.45655546935609,0.34791605084244753,0.6638465877044557,0.5,0.46846729580214774,10,Logistic,failure,123,0.7109397420819715,0.7356904439433458,83
0.755953966899279,0.42816440528906313,0.1609995232656131,0.1140095840634578,0.4576271186440678,0.45685279187817257,0.4572396274343776,0.4953803813642618,0.38020519010259507,0.7106598984771574,0.375,0.4977877567192762,10,RandomForest,failure,123,0.7463430568169117,0.7688216123022693,83
0.7616862992991908,0.44517908676254225,0.1989960136657312,0.2214649357818225,0.3711840228245364,0.733784545967287,0.4929897688518378,0.49337615415495784,0.38298535369273917,0.6931754089114496,0.525,0.49949430247454657,10,XGBoost,failure,123,0.7514579920830761,0.774883072188978,83
0.7625641240664901,0.44298273203988353,0.14526976845247588,0.012280469394730242,0.581151832460733,0.12521150592216582,0.2060324825986079,0.4950961161239702,0.37954887218045114,0.7117879300620418,0.225,0.49786591371725,10,Stable-Causal-Temporal,failure,123,0.7527454484921486,0.7746127766325113,75
0.8845267846714764,0.8032297246653272,0.13069658188100222,0.10861246410589945,0.7054402290622763,0.7793594306049823,0.7405598346796919,0.7405598346796919,0.7054402290622763,0.7793594306049823,0.5,0.7303491382031694,12,Logistic,dropout,123,0.8751547420994508,0.8916100068112099,83
0.8901436222382638,0.8155023467582057,0.11847438380113762,0.06419426379784891,0.7511942675159236,0.7461447212336892,0.7486609799642928,0.7448810182623132,0.6981327800829875,0.7983392645314353,0.4,0.7394339857873083,12,RandomForest,dropout,123,0.8808143289400131,0.8979841161502201,83
0.8926807748973121,0.8235969236490658,0.12566104577928067,0.10536166995965836,0.7181818181818181,0.7809410834321866,0.748247774199659,0.7479737553068313,0.7304937806257068,0.7663107947805456,0.525,0.741906124041087,12,XGBoost,dropout,123,0.8836892693568889,0.9006070233874643,83
0.8928551929292802,0.8250416645805607,0.11187529218910136,0.01056328688720799,0.7944093778178539,0.6967180703835508,0.7423635980619339,0.7495107632093934,0.7419604804339404,0.7572162910241202,0.375,0.742736675670334,12,Stable-Causal-Temporal,dropout,123,0.8840974036273387,0.9005669567312855,75
0.7256080419310712,0.3944115750185612,0.21330963890320256,0.23702724464935815,0.35103244837758113,0.6711787930062042,0.4609723029246562,0.4609723029246562,0.35103244837758113,0.6711787930062042,0.5,0.4718428924437508,12,Logistic,failure,123,0.715858462291354,0.7398443558245529,83
0.7584069402249412,0.4340258034365462,0.1601934396991595,0.11274105158701782,0.45636052481460354,0.4512126339537507,0.45377197958026094,0.4986376021798365,0.38068350668647843,0.7225042301184433,0.375,0.5030852041486149,12,RandomForest,failure,123,0.7487012240554675,0.7715887195125349,83
0.7625254231710709,0.4459391406283107,0.19844047722642527,0.2193758651819448,0.37179125528913964,0.7433728144388043,0.4956750658142159,0.49503771337832475,0.38192955589586525,0.7033276931754089,0.525,0.5010438413361169,12,XGBoost,failure,123,0.7518546509205192,0.7757590727162019,83
0.7639308627743208,0.44488134011796504,0.14494894505212533,0.011308101606534402,0.5662100456621004,0.13987591652566272,0.22433288104929897,0.5004857198367981,0.3817427385892116,0.7264523406655387,0.225,0.5028818443804035,12,Stable-Causal-Temporal,failure,123,0.7533020149504874,0.7781962379444073,75
